product_url,product_title,product_description,price,sku,product_image,product_category,delivery_cost
http://localhost:8888/magento2/test/lono-yoga-short.html,"Lono Yoga Short","Some shorts are &ldquo;all-purpose,&rdquo; while the Lono Yoga Short has a single purpose: yoga. Soft, flexible outer material moves with your body, and a secure, integrated boxer brief liner gives you extra confidence as you push your physique to the outer limits.
&bull; Dark gray shorts with mesh accents.&bull; Ultra flexible four-way stretch.&bull; Flatlock seams and waistband.&bull; Two pockets, phony fly.&bull; Nylon/Lycra outer, Polyester/Lycra inner.","32 EUR",MSH06,http://localhost:8888/magento2/test/pub/media/catalog/product/m/s/msh06-gray_main.jpg,"Shorts, New Luma Yoga Collection, Default Category",4.90
http://localhost:8888/magento2/test/rapha-sports-short.html,"Rapha  Sports Short","For those about to sweat, we support you with the Rapha Sports Short. The compression-fit liner surrounds your muscles with the stimulation they need to find your high gear, while moisture-wicking performance fabric helps prevents sweat build-up.
&bull; Black shorts with royal accents.&bull; Compression liner. &bull; Inseam: 8"". &bull; Machine wash/dry.","35 EUR",MSH07,http://localhost:8888/magento2/test/pub/media/catalog/product/m/s/msh07-black_main.jpg,"Shorts, Men Sale, Erin Recommends, Default Category",4.90
http://localhost:8888/magento2/test/orestes-fitness-short.html,"Orestes Fitness Short","You're out of excuses not to run, lift, or play when you own a pair of the Orestes Fitness Short. You won't complain about the high-performance polyester wicking fabric, reflective safety trim or seamless built-in comfort brief, either.
&bull; Black shorts with dark gray accents.&bull; Elasticized waistband with interior drawstring.&bull; Ventilating mesh detailing.&bull; 100% polyester and recycled polyester.&bull; Machine wash cold, tumble dry low.","35 EUR",MSH08,http://localhost:8888/magento2/test/pub/media/catalog/product/m/s/msh08-black_main.jpg,"Shorts, Men Sale, Default Category",4.90
http://localhost:8888/magento2/test/troy-yoga-short.html,"Troy Yoga Short","The versatile, all-purpose Troy Yoga Short is knee-lengthed with an elastic waistband with drawstring, making it comfortably flexible. The removable LumaTech&trade; wicking liner is also bacteria resistant.
&bull; Navy polyester pinstripe shorts.&bull; Woven fabric with moderate stretch.&bull; 62% cotton/34% nylon/4% spandex.&bull; LumaTech&trade; lining.","24 EUR",MSH09,http://localhost:8888/magento2/test/pub/media/catalog/product/m/s/msh09-blue_main.jpg,"Shorts, Performance Fabrics, Default Category",4.90
http://localhost:8888/magento2/test/sol-active-short.html,"Sol Active Short","You'll let your fear go and push your limits in your new Sol Active Short. Featuring ultra-breathable performance fabric and a flat comfort-fit waistband, the Sol Active Short is perfect for high-intensity circuits or high-heat bikram.
&bull; Light blue jersey shorts with mesh detail.&bull; 87% Spandex 13% Lycra.&bull; Machine wash cold, tumble dry low.&bull; Superior performance fabric.&bull; Flat-lock seams.","32 EUR",MSH10,http://localhost:8888/magento2/test/pub/media/catalog/product/m/s/msh10-blue_main.jpg,"Shorts, New Luma Yoga Collection, Default Category",4.90
http://localhost:8888/magento2/test/arcadio-gym-short.html,"Arcadio Gym Short","The Arcadio Gym short is a basic-looking piece with a lot more than meets the eye: casual-yet-functional relaxed fit, comfortable waistband and adjustable drawstring. Everything you need, plus more.
&bull; Royal blue cotton shorts.&bull; Built-in mesh brief. &bull; 87% Spandex 13% Lycra.&bull; Adjustable drawstring.","20 EUR",MSH11,http://localhost:8888/magento2/test/pub/media/catalog/product/m/s/msh11-blue_main.jpg,Shorts,4.90
http://localhost:8888/magento2/test/pierce-gym-short.html,"Pierce Gym Short","The Pierce Gym Short is similar to our Arcadio Gym Short, but designed with a fitted, tapered look. A flat waistband with an adjustable drawstring adds comfort, with zippered pockets for safe, easy storage.
&bull; Dark red cotton shorts. &bull; 87% Supplex, 13% Lycra.&bull; Adjustable drawstring waistband.&bull; Built-in mesh brief.&bull; Machine wash cold, tumble dry low.","27 EUR",MSH12,http://localhost:8888/magento2/test/pub/media/catalog/product/m/s/msh12-red_main.jpg,"Shorts, Men Sale, Default Category",4.90
http://localhost:8888/magento2/test/mona-pullover-hoodlie.html,"Mona Pullover Hoodlie","Whether you're after energizing activity or eye-catching apparel, the Mona Pullover is what you want. You'll stay warm and look fashionable, wherever you are.  &bull; Light green heathered hoodie.  &bull; Long-Sleeve, pullover. &bull; Long elliptical hem for extra coverage. &bull; Deep button placket for layering. &bull; Double rib design. &bull; Mid layer, mid weight. &bull; 98% Merino Wool / 2% Spandex","57 EUR",WH01,http://localhost:8888/magento2/test/pub/media/catalog/product/w/h/wh01-green_main.jpg,"Hoodies & Sweatshirts, New Luma Yoga Collection, Erin Recommends, Default Category",4.90
http://localhost:8888/magento2/test/hera-pullover-hoodie.html,"Hera Pullover Hoodie","Get ready to rule the studio and dominate the yoga mat in the Hera Pullover Hoodie, a cozy yet classy look for any level of yogi.
&bull; Teal with purple stiching.&bull; Hoodie pullover.&bull; Snug fit.","48 EUR",WH02,http://localhost:8888/magento2/test/pub/media/catalog/product/w/h/wh02-blue_main.jpg,"Hoodies & Sweatshirts, Women Sale, Default Category",4.90
http://localhost:8888/magento2/test/autumn-pullie.html,"Autumn Pullie","With ultra-soft fleece fabric and an athletic design, our short-sleeve Autumn Pullie delivers a comfortable fit that makes it an everyday essential. A luxurious roll neck protects you from elements.
&bull; Cayenne Short-Sleeve roll neck sweatshirt. &bull; Relaxed fit. &bull; Short-Sleeves. &bull; Machine wash/dry.","57 EUR",WH03,http://localhost:8888/magento2/test/pub/media/catalog/product/w/h/wh03-red_main.jpg,"Hoodies & Sweatshirts",4.90
http://localhost:8888/magento2/test/miko-pullover-hoodie.html,"Miko Pullover Hoodie","After quality gym time, put on the Miko Pullover Hoody and keep your body warm. You'll find it's fashionable enough for the streets, but comfy enough to relax in at home.
&bull; Teal two-tone hoodie.&bull; Low scoop neckline.&bull; Adjustable hood drawstrings.&bull; Longer rounded hemline for extra back coverage.&bull; Long-Sleeve style.","69 EUR",WH04,http://localhost:8888/magento2/test/pub/media/catalog/product/w/h/wh04-blue_main.jpg,"Hoodies & Sweatshirts",4.90
http://localhost:8888/magento2/test/selene-yoga-hoodie.html,"Selene Yoga Hoodie","The Selene Yoga Hoodie gets you to and from the studio in semi form-fitted comfort. Snug, sleek contours add fashion to function in this free-moving yoga warm up sweatshirt.
&bull; Ivory heather full zip 3/4 sleeve hoodie.&bull; Zip pocket at arm for convenient storage.&bull; 24.0"" body length.&bull; 89% Polyester / 11% Spandex.","42 EUR",WH05,http://localhost:8888/magento2/test/pub/media/catalog/product/w/h/wh05-white_main.jpg,"Hoodies & Sweatshirts",4.90
http://localhost:8888/magento2/test/daphne-full-zip-hoodie.html,"Daphne Full-Zip Hoodie","The Daphne Hoodie is an attractive yet rugged layering or outer piece, especially for chilly days en route the studio, doing yardwork or enjoying outdoor recreation.
&bull; Purple full zip hoodie with pink accents. &bull; Heather texture.&bull; 4-way stretch.&bull; Pre-shrunk.&bull; Hood lined in vegan Sherpa for added warmth.&bull; Ribbed hem on hood and front pouch pocket.&bull; 60% Cotton / 40% Polyester.","59 EUR",WH06,http://localhost:8888/magento2/test/pub/media/catalog/product/w/h/wh06-purple_main.jpg,"Hoodies & Sweatshirts",4.90
http://localhost:8888/magento2/test/phoebe-zipper-sweatshirt.html,"Phoebe Zipper Sweatshirt","A sophisticated layer of warmth awaits you in our full-zip sweatshirt jacket. You'll reach for this one in any season to enjoy its sturdy exterior and plush interior.
&bull; Gray full zip hoodie with yellow detail.&bull; Hand-warmer pockets. &bull; Zip MP3 pocket with outlet for earphones wire. &bull; Polyester/cotton. &bull; Washable.","59 EUR",WH07,http://localhost:8888/magento2/test/pub/media/catalog/product/w/h/wh07-gray_main.jpg,"Hoodies & Sweatshirts, New Luma Yoga Collection, Erin Recommends, Default Category",4.90
http://localhost:8888/magento2/test/cassia-funnel-sweatshirt.html,"Cassia Funnel Sweatshirt","The casual Cassia Funnel Sweatshirt sports front angled pockets and a drawstring stretch funnel hoodie. A cowl front neck pairs with a tagless label at back neck.
&bull; White full zip hoodie with gray detail.&bull; 65% Cotton/28% Nylon/7% Spandex.&bull; Front slash pockets.&bull; Tagless label at back neck.","48 EUR",WH08,http://localhost:8888/magento2/test/pub/media/catalog/product/w/h/wh08-white_main.jpg,"Hoodies & Sweatshirts, Women Sale, Performance Fabrics, Default Category",4.90
http://localhost:8888/magento2/test/ariel-roll-sleeve-sweatshirt.html,"Ariel Roll Sleeve Sweatshirt","Soft, sleek and subtle, the Ariel Roll Sleeve Sweatshirt is a nuanced fitness garment for all occasions. It works equally well as a workout piece or in a casual social setting.
&bull; Purple two-tone lightweight hoodie. &bull; 100% cotton.&bull; Adjustable roll sleeves for Long-Sleeve or 3/4 sleeve.&bull; Casual, comfy piece for running errands or weekend activities.","39 EUR",WH09,http://localhost:8888/magento2/test/pub/media/catalog/product/w/h/wh09-purple_main.jpg,"Hoodies & Sweatshirts, Eco Friendly, Default Category",4.90
http://localhost:8888/magento2/test/helena-hooded-fleece.html,"Helena Hooded Fleece","Wear this hoodie after the gym or before a chilly weather bike ride. Either way, this versatile sweatshirt offers an effortlessly appealing silhouette and a super-comfy fit. Smooth, stretchy fabric creates flattering shape, while the full-zip placket and hood help block gusty winds.
Full zip. Banded cuffs and waist. Front pockets. Machine wash/dry.","55 EUR",WH10,http://localhost:8888/magento2/test/pub/media/catalog/product/w/h/wh10-gray_main.jpg,"Hoodies & Sweatshirts, New Luma Yoga Collection, Default Category",4.90
http://localhost:8888/magento2/test/eos-v-neck-hoodie.html,"Eos V-Neck Hoodie","Getting chilly before class starts? Wear the Eos on your way to and from yoga for a cute and cozy warmup piece. Reach for its reliable comfort and enjoy a super-soft blend of fabrics finished in sporty style that includes a hidden kangaroo pocket.
Semi-fitted. Long-Sleeve. Machine wash/line dry.","54 EUR",WH11,http://localhost:8888/magento2/test/pub/media/catalog/product/w/h/wh11-blue_main.jpg,"Hoodies & Sweatshirts, Erin Recommends, Default Category",4.90
http://localhost:8888/magento2/test/circe-hooded-ice-fleece.html,"Circe Hooded Ice Fleece","Keep shivers at bay with the Circe Hooded Ice Fleece. Ultra-thick, high-pile fleece traps your body heat and keeps cold outside. The drawstring hood and ribbed details add extra coziness and touches of classic style. Its relaxed fit is loose enough to layer comfortably over your shirt.
Full-zip front. Three-panel hood. Flatlock seams throughout. Welt hand pockets. Machine wash/dry.","68 EUR",WH12,http://localhost:8888/magento2/test/pub/media/catalog/product/w/h/wh12-gray_main.jpg,"Hoodies & Sweatshirts, Performance Fabrics, Default Category",4.90
http://localhost:8888/magento2/test/stellar-solar-jacket.html,"Stellar Solar Jacket","Beat the heat and protect yourself from sunrays with the Stellar Solar Jacket. It's loaded with all the engineered features you need for an intense, safe outdoor workout: 100% UV protection, a breathable perforated construction, and advanced moisture-wicking technology.
&bull; Loose fit. &bull; Reflectivity. &bull; Flat seams. &bull; Machine wash/dry.&bull; Deep pink jacket with front panel rouching","75 EUR",WJ01,http://localhost:8888/magento2/test/pub/media/catalog/product/w/j/wj01-red_main.jpg,"Jackets, New Luma Yoga Collection, Erin Recommends, Default Category",4.90
http://localhost:8888/magento2/test/josie-yoga-jacket.html,"Josie Yoga Jacket","When your near future includes yoga, the cozy comfort of the Josie Yoga Jacket gets your mind and body ready. Stretchy CoolTech&trade; fabric with zipper pockets makes this jacket the right gear for studio time or teatime after.
&bull; Slate rouched neck pullover.&bull; Moisture-wicking fabric.&bull; Hidden zipper.&bull; Mesh armpit venting.&bull; Dropped rear hem.","56.25 EUR",WJ02,http://localhost:8888/magento2/test/pub/media/catalog/product/w/j/wj02-gray_main.jpg,"Jackets, Women Sale, Default Category",4.90
http://localhost:8888/magento2/test/augusta-pullover-jacket.html,"Augusta Pullover Jacket","It's hard to be uncomfortable in the Augusta Pullover Jacket with &frac14; zip. With an incredibly soft fleece lining and textured outer fabric, it offers reliable protection from the elements and a cozy fit as well.
&bull; Pink half-zip pullover. &bull; Front pouch pockets. &bull; Fold-down collar.","57 EUR",WJ03,http://localhost:8888/magento2/test/pub/media/catalog/product/w/j/wj03-red_main.jpg,Jackets,4.90
http://localhost:8888/magento2/test/ingrid-running-jacket.html,"Ingrid Running Jacket","The Ingrid Running Jacket combines sleek design and high performance with slim, contoured fit and moisture-wicking fabric. It features a full-zip construction and a collared neck to keep the elements out and body heat in. &bull; Slim fit. &bull; Moisture-wicking fabric. &bull; Two side pockets. &bull; Zippered pocket at back waist. &bull; Machine wash/dry.&bull; Ivory specked full zip","84 EUR",WJ04,http://localhost:8888/magento2/test/pub/media/catalog/product/w/j/wj04-white_main.jpg,"Jackets, New Luma Yoga Collection, Performance Fabrics, Default Category",4.90
http://localhost:8888/magento2/test/riona-full-zip-jacket.html,"Riona Full Zip Jacket","The Riona Basic Zip Jacket makes the perfect extra layer for cold-weather workouts. It features amazing breathability and moisture management, but full-length zipper lets you moderate your core temperature even more.
&bull; Brown heather full zip rouched jacket.&bull; Side hand pockets for extra storage.&bull; High collar.&bull; Thick cuffs for extra coverage.&bull; Durable, shape retention material to longer wear.","60 EUR",WJ05,http://localhost:8888/magento2/test/pub/media/catalog/product/w/j/wj05-brown_main.jpg,Jackets,4.90
http://localhost:8888/magento2/test/inez-full-zip-jacket.html,"Inez Full Zip Jacket","The Inez Full Zip jacket is more than a cute layer. It's a full-on tech wonder you'll use for outdoor, pre and post workout. You'll love how the highlighted zipper and sleeve safety trim protect and catch looks.
&bull; Purple heather inset full zip jacket.&bull; Full zip hoodie.&bull; Contrast binding along the zipper, hood and sleeves.&bull; Inseam pockets for storage.&bull; Thumbholes for comfortable fit.","59 EUR",WJ07,http://localhost:8888/magento2/test/pub/media/catalog/product/w/j/wj07-purple_main.jpg,Jackets,4.90
http://localhost:8888/magento2/test/adrienne-trek-jacket.html,"Adrienne Trek Jacket","You're ready for a cross-country jog or a coffee on the patio in the Adrienne Trek Jacket. Its style is unique with stand collar and drawstrings, and it fits like a jacket should.
&bull; gray 1/4 zip pullover.&bull; Comfortable, relaxed fit.&bull; Front zip for venting.&bull; Spacious, kangaroo pockets.&bull; 27"" body length.&bull; 95% Organic Cotton / 5% Spandex.","57 EUR",WJ08,http://localhost:8888/magento2/test/pub/media/catalog/product/w/j/wj08-gray_main.jpg,"Jackets, Women Sale, Erin Recommends, Default Category",4.90
http://localhost:8888/magento2/test/jade-yoga-jacket.html,"Jade Yoga Jacket","If only all your other jackets were as comfortable as the relaxed-fit Jade Yoga Jacket, perfect for use during stretching, biking to and from studio or strolling on breezy fall days.
&bull; Seafoam 1/4 zip pullover with purple stitching.&bull; Lightweight, quick-drying, water-resistant construction.&bull; Shirred details at front and back for a feminine look.&bull; Hood collapses into collar.&bull; Mesh liner for breathability.&bull; Front zip pockets.&bull; Hem cinches at sideseam.&bull; 100% Polyester.","32 EUR",WJ09,http://localhost:8888/magento2/test/pub/media/catalog/product/w/j/wj09-green_main.jpg,"Jackets, Erin Recommends, Default Category",4.90
http://localhost:8888/magento2/test/nadia-elements-shell.html,"Nadia Elements Shell","Protect yourself from wind and rain in the stylish Nadia Elements Shell. It repels water using hydro-resistant fabric, with fleece lining that adds a touch of warmth. It's finished with bold contrast zippers, adjustable cuffs and a hood.
&bull; Zippered front. &bull; Zippered side pockets. &bull; Drawstring-adjustable waist and hood. &bull; Machine wash/line dry.&bull; Light blue 1/4 zip pullover.","69 EUR",WJ10,http://localhost:8888/magento2/test/pub/media/catalog/product/w/j/wj10-yellow_main.jpg,"Jackets, New Luma Yoga Collection, Performance Fabrics, Default Category",4.90
http://localhost:8888/magento2/test/neve-studio-dance-jacket.html,"Neve Studio Dance Jacket","If you're constantly on the move, the Neve Studio Dance Jacket is for you. It's not just for dance, either, with a tight fit that works as a mid-layer. The reversible design makes it even more versatile.
&bull; Bright blue 1/4 zip pullover.&bull; CoolTech&trade; liner is sweat-wicking.&bull; Sleeve thumbholes.&bull; Zipper garage to protect your chin.&bull; Stretchy collar drawcords.","69 EUR",WJ11,http://localhost:8888/magento2/test/pub/media/catalog/product/w/j/wj11-blue_main.jpg,"Jackets, New Luma Yoga Collection, Default Category",4.90
http://localhost:8888/magento2/test/juno-jacket.html,"Juno Jacket","On colder-than-comfortable mornings, you'll love warming up in the Juno All-Ways Performanc Jacket, designed to compete with wind and chill. Built-in Cocona&reg; technology aids evaporation, while a special zip placket and stand-up collar keep your neck protected.
&bull; Adjustable hood.&bull; Fleece-lined, zippered hand pockets.&bull; Thumbhole cuffs.&bull; Full zip.&bull; Mock-neck collar.&bull; Machine wash/dry.","77 EUR",WJ06,http://localhost:8888/magento2/test/pub/media/catalog/product/w/j/wj06-purple_main.jpg,"Jackets, Women Sale, Performance Fabrics, Default Category",4.90
http://localhost:8888/magento2/test/olivia-1-4-zip-light-jacket.html,"Olivia 1/4 Zip Light Jacket","Running errands or headed to the gym, you just want to be comfortable. The Olivia Light Jacket promises that, plus a laid-back look. This zip-up is designed with shoulder stripes for an athletic touch, and banded waist and contoured seams for a flattering silhouette.
&bull; Loose fit.&bull; Reflectivity.&bull; Flat seams.&bull; Machine wash/dry.","77 EUR",WJ12,http://localhost:8888/magento2/test/pub/media/catalog/product/w/j/wj12-blue_main.jpg,"Jackets, Women Sale, Performance Fabrics, Default Category",4.90
http://localhost:8888/magento2/test/gabrielle-micro-sleeve-top.html,"Gabrielle Micro Sleeve Top","Luma's most popular top, the Gabrielle Micro Sleeve is back with even more comfort and style.
&bull; Lime green v-neck tee.&bull; Slimming, flattering fit.&bull; Moisture-wicking, quick-drying, anti-microbial, and anti-odor construction.&bull; Longer curved hem provides additional coverage.&bull; 55% Hemp / 45% Organic Cotton.","28 EUR",WS02,http://localhost:8888/magento2/test/pub/media/catalog/product/w/s/ws02-green_main.jpg,"Tees, Tees, New Luma Yoga Collection, Default Category",4.90
http://localhost:8888/magento2/test/iris-workout-top.html,"Iris Workout Top","The Iris Workout Top is sleeveless, body fitting and moisture wicking for a fashionable, functional garment. Rouched textures add style.
&bull; Pink heather rouched v-neck.&bull; Scoop neckline.&bull; Angled flat seams.&bull; Moisture wicking.&bull; Body skimming.&bull; 83% Polyester / 11% TENCEL&reg; Lyocell / 6% Lycra&reg; Spandex.","29 EUR",WS03,http://localhost:8888/magento2/test/pub/media/catalog/product/w/s/ws03-red_main.jpg,"Tees, Tees, Performance Fabrics, Default Category",4.90
http://localhost:8888/magento2/test/layla-tee.html,"Layla Tee","Work out or hang out in chic style in the Layla Tee. With a lightweight sheer design and a roomy neckline, this tee fits you comfortably while looking stylish.
&bull; Teal tee.&bull; Long back hem.&bull; Dropped shoulders.","29 EUR",WS04,http://localhost:8888/magento2/test/pub/media/catalog/product/w/s/ws04-green_main.jpg,"Tees, Tees, New Luma Yoga Collection, Eco Friendly, Default Category",4.90
http://localhost:8888/magento2/test/elisa-evercool-trade-tee.html,"Elisa EverCool&trade; Tee","When rising temps threaten to melt you down, Elisa EverCool&trade; Tee brings serious relief. Moisture-wicking fabric pulls sweat away from your skin, while the innovative seams hug your muscles to enhance your range of motion.
&bull; Purple heather v-neck tee.&bull; Short-Sleeves.&bull; Luma EverCool&trade; fabric. &bull; Machine wash/line dry.","29 EUR",WS06,http://localhost:8888/magento2/test/pub/media/catalog/product/w/s/ws06-purple_main.jpg,"Tees, Tees, New Luma Yoga Collection, Eco Friendly, Default Category",4.90
http://localhost:8888/magento2/test/juliana-short-sleeve-tee.html,"Juliana Short-Sleeve Tee","The Juliana Short-Sleeve Tee gives you more than sporty style. Consider that its soft Cocona&reg; polyester fabric accelerates evaporation to help keep you dry and comfortable, too. And a selection of colors lets you get more than one.
&bull; Black scoop neck tee.&bull; Side rouching.&bull; Relaxed fit.","42 EUR",WS07,http://localhost:8888/magento2/test/pub/media/catalog/product/w/s/ws07-black_main.jpg,"Tees, Tees, New Luma Yoga Collection, Erin Recommends, Default Category",4.90
http://localhost:8888/magento2/test/minerva-lumatech-trade-v-tee.html,"Minerva LumaTech&trade; V-Tee","Don't be fooled by the simple design of our Minerva LumaTech&trade; V-Neck Tee. This classic training top features the same serious sweat-wicking technology as some of the more expensive tees in our lineup.
&bull; Navy blue heather soft v-neck tee.&bull; Flatlock seams for chafe-free comfort.&bull; Relaxed cut.&bull; Ultra-lightweight fabric.&bull; Machine wash/dry.","32 EUR",WS08,http://localhost:8888/magento2/test/pub/media/catalog/product/w/s/ws08-blue_main.jpg,"Tees, Tees, Women Sale, Default Category",4.90
http://localhost:8888/magento2/test/tiffany-fitness-tee.html,"Tiffany Fitness Tee","You'll work out and look cute doing it in the short-sleeve Tiffany Fitness Tee. The longer length and fitted cut offer a smoother silhouette, while scoop neck pattern and drape effects lend a trendy touch.
&bull; Teal soft scoop neck tee.&bull; Contrast stitching pattern. &bull; Machine wash/dry.","28 EUR",WS09,http://localhost:8888/magento2/test/pub/media/catalog/product/w/s/ws09-blue_main.jpg,"Tees, Tees, Women Sale, Eco Friendly, Default Category",4.90
http://localhost:8888/magento2/test/karissa-v-neck-tee.html,"Karissa V-Neck Tee","The Karissa V-Neck Tee features a semi-fitted shape that's flattering for every figure. You can hit the gym with confidence while it hugs curves and hides common ""problem"" areas.
&bull; Pink heather soft v-neck tee. &bull; Luma signature micro sleeves.&bull; Semi-fitted. &bull; Machine wash/dry.","32 EUR",WS10,http://localhost:8888/magento2/test/pub/media/catalog/product/w/s/ws10-red_main.jpg,"Tees, Tees, Performance Fabrics, Default Category",4.90
http://localhost:8888/magento2/test/diva-gym-tee.html,"Diva Gym Tee","The Diva Gym Tee feels like your favorite right out of the mailbox. Micro-sleeved, lightweight and extra comfortable, it's a casual staple that hides incredible comfort behind a laid-back, carefree look.
&bull; Bright yellow v-neck tee.&bull; Moisture-wicking fabric. &bull; Long-Sleeves. &bull; Machine wash/line dry.","32 EUR",WS11,http://localhost:8888/magento2/test/pub/media/catalog/product/w/s/ws11-yellow_main.jpg,"Tees, Tees, Women Sale, Erin Recommends, Default Category",4.90
http://localhost:8888/magento2/test/radiant-tee.html,"Radiant Tee","So light and comfy, you'll love the Radiant Tee's organic fabric, feel, performance and style. You may never want to stop moving in this shirt.
&bull; Salmon soft scoop neck tee.&bull; Athletic, semi-form fit.&bull; Flat seams prevent chafing.&bull; 67% Organic Cotton / 28% Hemp / 5% Spandex.","22 EUR",WS12,http://localhost:8888/magento2/test/pub/media/catalog/product/w/s/ws12-orange_main.jpg,"Tees, Tees, Performance Fabrics, Default Category",4.90
http://localhost:8888/magento2/test/gwyn-endurance-tee.html,"Gwyn Endurance Tee","When the miles add up, comfort is crucial. The short-sleeve Gwyn Endurance Tee is designed with an ultra-lightweight blend of breathable fabrics to help you tackle your training. Female-specific seams and a sporty v-neckline offer subtle style.
&bull; Short-Sleeves.&bull; Machine wash/line dry.","24 EUR",WS01,http://localhost:8888/magento2/test/pub/media/catalog/product/w/s/ws01-black_main.jpg,"Tees, Tees, Default Category",4.90
http://localhost:8888/magento2/test/desiree-fitness-tee.html,"Desiree Fitness Tee","When you're too far to turn back, thank yourself for choosing the Desiree Fitness Tee. Its ultra-lightweight, ultra-breathable fabric wicks sweat away from your body and helps keeps you cool for the distance.
&bull; Short-Sleeves.&bull; Performance fabric.&bull; Machine wash/line dry.","24 EUR",WS05,http://localhost:8888/magento2/test/pub/media/catalog/product/w/s/ws05-black_main.jpg,"Tees, Tees, Default Category",4.90
http://localhost:8888/magento2/test/electra-bra-top.html,"Electra Bra Top","A heavenly soft and stylish eco garment, the Electra Bra Top is perfect for wearing on its own as a hot yoga top or layered under a tank.
&bull; Gray rouched bra top.&bull; Attractive back straps feature contrasting motif fabric.&bull; Interior bra top is lined with breathable mesh.&bull; Elastic underband for superior support.&bull; Removable cup inserts.&bull; Chafe-free flat lock seams provide added comfort.","39 EUR",WB01,http://localhost:8888/magento2/test/pub/media/catalog/product/w/b/wb01-gray_main.jpg,"Bras & Tanks, Women Sale, Eco Friendly, Default Category",4.90
http://localhost:8888/magento2/test/erica-evercool-sports-bra.html,"Erica Evercool Sports Bra","Perfect for medium-impact workouts, our Erica EverCool&trade; Sports Bra brings a brilliant combo of comfort and style. Moisture-wicking technology keeps you dry, and the flattering hybrid racerback promises an unbeatable range of motion.
&bull; Honeycomb light blue bra top.&bull; Elastic hem.&bull; Reinforced binding. &bull; Machine wash/dry.","39 EUR",WB02,http://localhost:8888/magento2/test/pub/media/catalog/product/w/b/wb02-blue_main.jpg,"Bras & Tanks",4.90
http://localhost:8888/magento2/test/celeste-sports-bra.html,"Celeste Sports Bra","Whatever your goals for the day's workout, the Celeste Sports Bra lets you do it in comfort and coolness, plus enhanced support and shaping. A power mesh back zone and moisture-wicking fabric ensure you stay dry.
&bull; Mint bra top. &bull; Seam-free interior molded cups&bull; Odor control. &bull; UV protection. &bull; Machine wash/dry.","39 EUR",WB03,http://localhost:8888/magento2/test/pub/media/catalog/product/w/b/wb03-green_main.jpg,"Bras & Tanks, New Luma Yoga Collection, Performance Fabrics, Default Category",4.90
http://localhost:8888/magento2/test/prima-compete-bra-top.html,"Prima Compete Bra Top","Pull on the Prima Compete Bra Top and you'll love the fabric: soft, stretchy, and ultra lightweight. But you'll also love the racerback cut, for freer movement through all your athletic feats. `&bull; Colorblocked details.&bull; Machine wash/line dry.","24 EUR",WB04,http://localhost:8888/magento2/test/pub/media/catalog/product/w/b/wb04-blue_main.jpg,"Bras & Tanks",4.90
http://localhost:8888/magento2/test/lucia-cross-fit-bra.html,"Lucia Cross-Fit Bra ","Being cool is a big part of being comfy, which is why the Lucia Cross-Fit Bra features moisture-wicking technology as well as soft, lightweight fabric.
&bull; Black/white bra top. &bull; Criss-cross back design. &bull; Machine wash/dry.","39 EUR",WB05,http://localhost:8888/magento2/test/pub/media/catalog/product/w/b/wb05-black_main.jpg,"Bras & Tanks",4.90
http://localhost:8888/magento2/test/bella-tank.html,"Bella Tank","Style, performance and comfort mix it up in the Bella Tank. With striking color block contrast, fitted form and a built-in bra, you'll be supported and stylish at the same time.
&bull; Navy blue tank top - cotton.&bull; Feminine scoop neckline.&bull; Power mesh lining in shelf bra for superior support.&bull; Soft, breathable fabric.&bull; Dry wick fabric to stay cool and dry.","29 EUR",WT01,http://localhost:8888/magento2/test/pub/media/catalog/product/w/t/wt01-blue_main.jpg,"Bras & Tanks, Eco Friendly, Default Category",4.90
http://localhost:8888/magento2/test/zoe-tank.html,"Zoe Tank","The Zoe Tank leads with eye-catching fitness-pop looks, keeping your studio style uptrend. The inner shelf bra and soft, breathable fabric create a tank top that looks, feels and fits great.
&bull; Salmon heather tank top.&bull; 1"" elastic band on inner bra.&bull; Mesh lining on shelf bra for support.&bull; Soft, breathable fabric.&bull; Dry wick fabric to stay cool and dry.","29 EUR",WT02,http://localhost:8888/magento2/test/pub/media/catalog/product/w/t/wt02-orange_main.jpg,"Bras & Tanks",4.90
http://localhost:8888/magento2/test/nora-practice-tank.html,"Nora Practice Tank","A closet go-to, the Nora Practice Tank can be worn at or after workouts or beneath a baggy tee for a laid-back style. Perfect fit and very comfortable!
&bull; Pink stripped tank with side rouching.&bull; Pre-shrunk.&bull; Garment dyed.&bull; 92% Organic Cotton/8% Lycra.","39 EUR",WT03,http://localhost:8888/magento2/test/pub/media/catalog/product/w/t/wt03-red_main.jpg,"Bras & Tanks, New Luma Yoga Collection, Erin Recommends, Default Category",4.90
http://localhost:8888/magento2/test/nona-fitness-tank.html,"Nona Fitness Tank","It doesn't matter if your goal is 5 miles or an hour of Vinyasa, because our Nona Fitness Tank does it all. You don't have to sacrifice either -- this v-neck top features smooth, chafe-free seams and a breathable mesh back insert. Cute, too.
&bull; Blue/white striped mesh tank.&bull; Relaxed fit. &bull; Chafe-resistant trim around armholes and collar. &bull; Machine wash/dry.","39 EUR",WT04,http://localhost:8888/magento2/test/pub/media/catalog/product/w/t/wt04-blue_main.jpg,"Bras & Tanks, Performance Fabrics, Default Category",4.90
